index,label,split,seed,dataset,forget_per_class
37664,9,retain,10,Mnist,600
26834,9,retain,10,Mnist,600
43174,9,retain,10,Mnist,600
52595,9,retain,10,Mnist,600
26082,9,retain,10,Mnist,600
41395,9,retain,10,Mnist,600
28329,9,retain,10,Mnist,600
28750,9,retain,10,Mnist,600
32593,9,retain,10,Mnist,600
36328,9,retain,10,Mnist,600
28674,9,retain,10,Mnist,600
19239,9,retain,10,Mnist,600
55435,9,retain,10,Mnist,600
56861,9,retain,10,Mnist,600
38747,9,retain,10,Mnist,600
58159,9,retain,10,Mnist,600
33764,9,retain,10,Mnist,600
29821,9,retain,10,Mnist,600
20641,9,retain,10,Mnist,600
27771,9,retain,10,Mnist,600
40073,9,retain,10,Mnist,600
18598,9,retain,10,Mnist,600
39621,9,retain,10,Mnist,600
16814,9,retain,10,Mnist,600
26226,9,retain,10,Mnist,600
53950,9,retain,10,Mnist,600
30629,9,retain,10,Mnist,600
51945,9,retain,10,Mnist,600
34688,9,retain,10,Mnist,600
34818,9,retain,10,Mnist,600
44973,9,retain,10,Mnist,600
5898,9,retain,10,Mnist,600
26609,9,retain,10,Mnist,600
56948,9,retain,10,Mnist,600
29502,9,retain,10,Mnist,600
48818,9,retain,10,Mnist,600
32959,9,retain,10,Mnist,600
5185,9,retain,10,Mnist,600
47403,9,retain,10,Mnist,600
30838,9,retain,10,Mnist,600
30562,9,retain,10,Mnist,600
7627,9,retain,10,Mnist,600
38947,9,retain,10,Mnist,600
54738,9,retain,10,Mnist,600
42551,9,retain,10,Mnist,600
51472,9,retain,10,Mnist,600
42048,9,retain,10,Mnist,600
50747,9,retain,10,Mnist,600
43543,9,retain,10,Mnist,600
33443,9,retain,10,Mnist,600
57551,9,retain,10,Mnist,600
14077,9,retain,10,Mnist,600
13049,9,retain,10,Mnist,600
53698,9,retain,10,Mnist,600
56726,9,retain,10,Mnist,600
36971,9,retain,10,Mnist,600
10232,9,retain,10,Mnist,600
55691,9,retain,10,Mnist,600
44001,9,retain,10,Mnist,600
20792,9,retain,10,Mnist,600
39654,9,retain,10,Mnist,600
43114,9,retain,10,Mnist,600
43282,9,retain,10,Mnist,600
57159,9,retain,10,Mnist,600
1949,9,retain,10,Mnist,600
44915,9,retain,10,Mnist,600
14787,9,retain,10,Mnist,600
13472,9,retain,10,Mnist,600
22086,9,retain,10,Mnist,600
56118,9,retain,10,Mnist,600
17410,9,retain,10,Mnist,600
11698,9,retain,10,Mnist,600
58914,9,retain,10,Mnist,600
7922,9,retain,10,Mnist,600
18860,9,retain,10,Mnist,600
42090,9,retain,10,Mnist,600
36369,9,retain,10,Mnist,600
36550,9,retain,10,Mnist,600
38647,9,retain,10,Mnist,600
16740,9,retain,10,Mnist,600
44230,9,retain,10,Mnist,600
53764,9,retain,10,Mnist,600
10761,9,retain,10,Mnist,600
172,9,retain,10,Mnist,600
50228,9,retain,10,Mnist,600
28625,9,retain,10,Mnist,600
28618,9,retain,10,Mnist,600
56271,9,retain,10,Mnist,600
16806,9,retain,10,Mnist,600
26173,9,retain,10,Mnist,600
36735,9,retain,10,Mnist,600
53022,9,retain,10,Mnist,600
40128,9,retain,10,Mnist,600
51209,9,retain,10,Mnist,600
5726,9,retain,10,Mnist,600
5402,9,retain,10,Mnist,600
1850,9,retain,10,Mnist,600
43667,9,retain,10,Mnist,600
9938,9,retain,10,Mnist,600
46316,9,retain,10,Mnist,600
8287,9,retain,10,Mnist,600
31130,9,retain,10,Mnist,600
37333,9,retain,10,Mnist,600
2351,9,retain,10,Mnist,600
37002,9,retain,10,Mnist,600
5538,9,retain,10,Mnist,600
313,9,retain,10,Mnist,600
18668,9,retain,10,Mnist,600
7233,9,retain,10,Mnist,600
48589,9,retain,10,Mnist,600
21981,9,retain,10,Mnist,600
51592,9,retain,10,Mnist,600
47788,9,retain,10,Mnist,600
10043,9,retain,10,Mnist,600
13439,9,retain,10,Mnist,600
4720,9,retain,10,Mnist,600
39166,9,retain,10,Mnist,600
30814,9,retain,10,Mnist,600
12389,9,retain,10,Mnist,600
36793,9,retain,10,Mnist,600
32618,9,retain,10,Mnist,600
39822,9,retain,10,Mnist,600
54050,9,retain,10,Mnist,600
5503,9,retain,10,Mnist,600
44234,9,retain,10,Mnist,600
16170,9,retain,10,Mnist,600
12965,9,retain,10,Mnist,600
10165,9,retain,10,Mnist,600
4,9,retain,10,Mnist,600
41334,9,retain,10,Mnist,600
19992,9,retain,10,Mnist,600
17860,9,retain,10,Mnist,600
16778,9,retain,10,Mnist,600
17445,9,retain,10,Mnist,600
22692,9,retain,10,Mnist,600
43862,9,retain,10,Mnist,600
41855,9,retain,10,Mnist,600
58059,9,retain,10,Mnist,600
43419,9,retain,10,Mnist,600
15746,9,retain,10,Mnist,600
6520,9,retain,10,Mnist,600
183,9,retain,10,Mnist,600
15659,9,retain,10,Mnist,600
24620,9,retain,10,Mnist,600
36779,9,retain,10,Mnist,600
35013,9,retain,10,Mnist,600
11245,9,retain,10,Mnist,600
22447,9,retain,10,Mnist,600
22678,9,retain,10,Mnist,600
11415,9,retain,10,Mnist,600
31337,9,retain,10,Mnist,600
39034,9,retain,10,Mnist,600
7690,9,retain,10,Mnist,600
27968,9,retain,10,Mnist,600
31131,9,retain,10,Mnist,600
772,9,retain,10,Mnist,600
36991,9,retain,10,Mnist,600
59888,9,retain,10,Mnist,600
38795,9,retain,10,Mnist,600
30221,9,retain,10,Mnist,600
4902,9,retain,10,Mnist,600
9949,9,retain,10,Mnist,600
5669,9,retain,10,Mnist,600
41326,9,retain,10,Mnist,600
16147,9,retain,10,Mnist,600
2247,9,retain,10,Mnist,600
3265,9,retain,10,Mnist,600
22338,9,retain,10,Mnist,600
32972,9,retain,10,Mnist,600
48718,9,retain,10,Mnist,600
45370,9,retain,10,Mnist,600
8776,9,retain,10,Mnist,600
45944,9,retain,10,Mnist,600
1962,9,retain,10,Mnist,600
11199,9,retain,10,Mnist,600
9372,9,retain,10,Mnist,600
33300,9,retain,10,Mnist,600
14436,9,retain,10,Mnist,600
59573,9,retain,10,Mnist,600
32089,9,retain,10,Mnist,600
14744,9,retain,10,Mnist,600
1138,9,retain,10,Mnist,600
32749,9,retain,10,Mnist,600
34224,9,retain,10,Mnist,600
25216,9,retain,10,Mnist,600
56877,9,retain,10,Mnist,600
10208,9,retain,10,Mnist,600
9061,9,retain,10,Mnist,600
18688,9,retain,10,Mnist,600
37376,9,retain,10,Mnist,600
16829,9,retain,10,Mnist,600
56627,9,retain,10,Mnist,600
37268,9,retain,10,Mnist,600
39718,9,retain,10,Mnist,600
22081,9,retain,10,Mnist,600
4975,9,retain,10,Mnist,600
31261,9,retain,10,Mnist,600
37682,9,retain,10,Mnist,600
10193,9,retain,10,Mnist,600
57638,9,retain,10,Mnist,600
31161,9,retain,10,Mnist,600
34715,9,retain,10,Mnist,600
6787,9,retain,10,Mnist,600
16846,9,retain,10,Mnist,600
2219,9,retain,10,Mnist,600
10292,9,retain,10,Mnist,600
32235,9,retain,10,Mnist,600
11353,9,retain,10,Mnist,600
35598,9,retain,10,Mnist,600
59506,9,retain,10,Mnist,600
5457,9,retain,10,Mnist,600
29737,9,retain,10,Mnist,600
41279,9,retain,10,Mnist,600
25237,9,retain,10,Mnist,600
9229,9,retain,10,Mnist,600
18241,9,retain,10,Mnist,600
38030,9,retain,10,Mnist,600
7241,9,retain,10,Mnist,600
48,9,retain,10,Mnist,600
487,9,retain,10,Mnist,600
50947,9,retain,10,Mnist,600
24153,9,retain,10,Mnist,600
28047,9,retain,10,Mnist,600
26839,9,retain,10,Mnist,600
8005,9,retain,10,Mnist,600
13666,9,retain,10,Mnist,600
21267,9,retain,10,Mnist,600
19437,9,retain,10,Mnist,600
30850,9,retain,10,Mnist,600
38930,9,retain,10,Mnist,600
55834,9,retain,10,Mnist,600
32457,9,retain,10,Mnist,600
59362,9,retain,10,Mnist,600
37748,9,retain,10,Mnist,600
1720,9,retain,10,Mnist,600
20270,9,retain,10,Mnist,600
51942,9,retain,10,Mnist,600
20202,9,retain,10,Mnist,600
1740,9,retain,10,Mnist,600
24164,9,retain,10,Mnist,600
15837,9,retain,10,Mnist,600
19144,9,retain,10,Mnist,600
18738,9,retain,10,Mnist,600
51393,9,retain,10,Mnist,600
23880,9,retain,10,Mnist,600
55711,9,retain,10,Mnist,600
35444,9,retain,10,Mnist,600
16053,9,retain,10,Mnist,600
31697,9,retain,10,Mnist,600
40634,9,retain,10,Mnist,600
3847,9,retain,10,Mnist,600
30804,9,retain,10,Mnist,600
28927,9,retain,10,Mnist,600
11669,9,retain,10,Mnist,600
52304,9,retain,10,Mnist,600
38118,9,retain,10,Mnist,600
50144,9,retain,10,Mnist,600
17858,9,retain,10,Mnist,600
22765,9,retain,10,Mnist,600
28368,9,retain,10,Mnist,600
23635,9,retain,10,Mnist,600
595,9,retain,10,Mnist,600
47659,9,retain,10,Mnist,600
37879,9,retain,10,Mnist,600
2696,9,retain,10,Mnist,600
5209,9,retain,10,Mnist,600
9347,9,retain,10,Mnist,600
36194,9,retain,10,Mnist,600
3785,9,retain,10,Mnist,600
26179,9,retain,10,Mnist,600
44043,9,retain,10,Mnist,600
54509,9,retain,10,Mnist,600
11225,9,retain,10,Mnist,600
806,9,retain,10,Mnist,600
10166,9,retain,10,Mnist,600
19667,9,retain,10,Mnist,600
59443,9,retain,10,Mnist,600
727,9,retain,10,Mnist,600
28149,9,retain,10,Mnist,600
19629,9,retain,10,Mnist,600
26885,9,retain,10,Mnist,600
49747,9,retain,10,Mnist,600
18118,9,retain,10,Mnist,600
21369,9,retain,10,Mnist,600
9118,9,retain,10,Mnist,600
8702,9,retain,10,Mnist,600
29824,9,retain,10,Mnist,600
5341,9,retain,10,Mnist,600
18694,9,retain,10,Mnist,600
54181,9,retain,10,Mnist,600
37247,9,retain,10,Mnist,600
21317,9,retain,10,Mnist,600
48603,9,retain,10,Mnist,600
3598,9,retain,10,Mnist,600
6225,9,retain,10,Mnist,600
51329,9,retain,10,Mnist,600
21300,9,retain,10,Mnist,600
39657,9,retain,10,Mnist,600
32403,9,retain,10,Mnist,600
7251,9,retain,10,Mnist,600
28215,9,retain,10,Mnist,600
38611,9,retain,10,Mnist,600
59514,9,retain,10,Mnist,600
44469,9,retain,10,Mnist,600
43146,9,retain,10,Mnist,600
52139,9,retain,10,Mnist,600
35786,9,retain,10,Mnist,600
12900,9,retain,10,Mnist,600
57033,9,retain,10,Mnist,600
28197,9,retain,10,Mnist,600
1522,9,retain,10,Mnist,600
21158,9,retain,10,Mnist,600
49767,9,retain,10,Mnist,600
28677,9,retain,10,Mnist,600
21423,9,retain,10,Mnist,600
56157,9,retain,10,Mnist,600
54467,9,retain,10,Mnist,600
32821,9,retain,10,Mnist,600
2453,9,retain,10,Mnist,600
25698,9,retain,10,Mnist,600
389,9,retain,10,Mnist,600
58096,9,retain,10,Mnist,600
4350,9,retain,10,Mnist,600
5130,9,retain,10,Mnist,600
54667,9,retain,10,Mnist,600
34126,9,retain,10,Mnist,600
13596,9,retain,10,Mnist,600
26424,9,retain,10,Mnist,600
25083,9,retain,10,Mnist,600
47865,9,retain,10,Mnist,600
52138,9,retain,10,Mnist,600
34940,9,retain,10,Mnist,600
40855,9,retain,10,Mnist,600
8563,9,retain,10,Mnist,600
46263,9,retain,10,Mnist,600
24009,9,retain,10,Mnist,600
36456,9,retain,10,Mnist,600
11442,9,retain,10,Mnist,600
21872,9,retain,10,Mnist,600
23719,9,retain,10,Mnist,600
56494,9,retain,10,Mnist,600
33014,9,retain,10,Mnist,600
51192,9,retain,10,Mnist,600
42437,9,retain,10,Mnist,600
17758,9,retain,10,Mnist,600
2284,9,retain,10,Mnist,600
36349,9,retain,10,Mnist,600
1083,9,retain,10,Mnist,600
57148,9,retain,10,Mnist,600
53853,9,retain,10,Mnist,600
41434,9,retain,10,Mnist,600
19387,9,retain,10,Mnist,600
29752,9,retain,10,Mnist,600
25933,9,retain,10,Mnist,600
45525,9,retain,10,Mnist,600
30977,9,retain,10,Mnist,600
52367,9,retain,10,Mnist,600
5093,9,retain,10,Mnist,600
37162,9,retain,10,Mnist,600
43405,9,retain,10,Mnist,600
41599,9,retain,10,Mnist,600
28636,9,retain,10,Mnist,600
14306,9,retain,10,Mnist,600
29591,9,retain,10,Mnist,600
33859,9,retain,10,Mnist,600
52638,9,retain,10,Mnist,600
54677,9,retain,10,Mnist,600
17936,9,retain,10,Mnist,600
58263,9,retain,10,Mnist,600
15657,9,retain,10,Mnist,600
12651,9,retain,10,Mnist,600
57047,9,retain,10,Mnist,600
27479,9,retain,10,Mnist,600
34195,9,retain,10,Mnist,600
46423,9,retain,10,Mnist,600
35245,9,retain,10,Mnist,600
58331,9,retain,10,Mnist,600
16628,9,retain,10,Mnist,600
36930,9,retain,10,Mnist,600
14815,9,retain,10,Mnist,600
31262,9,retain,10,Mnist,600
7812,9,retain,10,Mnist,600
31400,9,retain,10,Mnist,600
59325,9,retain,10,Mnist,600
48795,9,retain,10,Mnist,600
9308,9,retain,10,Mnist,600
27521,9,retain,10,Mnist,600
42246,9,retain,10,Mnist,600
29856,9,retain,10,Mnist,600
3781,9,retain,10,Mnist,600
52948,9,retain,10,Mnist,600
14895,9,retain,10,Mnist,600
41433,9,retain,10,Mnist,600
43185,9,retain,10,Mnist,600
32177,9,retain,10,Mnist,600
2613,9,retain,10,Mnist,600
45355,9,retain,10,Mnist,600
41005,9,retain,10,Mnist,600
10198,9,retain,10,Mnist,600
8393,9,retain,10,Mnist,600
25367,9,retain,10,Mnist,600
40269,9,retain,10,Mnist,600
22216,9,retain,10,Mnist,600
46362,9,retain,10,Mnist,600
45762,9,retain,10,Mnist,600
35715,9,retain,10,Mnist,600
27773,9,retain,10,Mnist,600
27074,9,retain,10,Mnist,600
22719,9,retain,10,Mnist,600
48384,9,retain,10,Mnist,600
44328,9,retain,10,Mnist,600
53217,9,retain,10,Mnist,600
27993,9,retain,10,Mnist,600
9437,9,retain,10,Mnist,600
29305,9,retain,10,Mnist,600
39598,9,retain,10,Mnist,600
28313,9,retain,10,Mnist,600
30981,9,retain,10,Mnist,600
36771,9,retain,10,Mnist,600
4503,9,retain,10,Mnist,600
29978,9,retain,10,Mnist,600
29137,9,retain,10,Mnist,600
8085,9,retain,10,Mnist,600
28445,9,retain,10,Mnist,600
14247,9,retain,10,Mnist,600
19953,9,retain,10,Mnist,600
54874,9,retain,10,Mnist,600
5718,9,retain,10,Mnist,600
44348,9,retain,10,Mnist,600
8442,9,retain,10,Mnist,600
45415,9,retain,10,Mnist,600
40685,9,retain,10,Mnist,600
8608,9,retain,10,Mnist,600
28838,9,retain,10,Mnist,600
6166,9,retain,10,Mnist,600
15170,9,retain,10,Mnist,600
8111,9,retain,10,Mnist,600
39174,9,retain,10,Mnist,600
36161,9,retain,10,Mnist,600
36922,9,retain,10,Mnist,600
24054,9,retain,10,Mnist,600
31394,9,retain,10,Mnist,600
33625,9,retain,10,Mnist,600
25565,9,retain,10,Mnist,600
58245,9,retain,10,Mnist,600
16342,9,retain,10,Mnist,600
1250,9,retain,10,Mnist,600
49547,9,retain,10,Mnist,600
7683,9,retain,10,Mnist,600
41833,9,retain,10,Mnist,600
35283,9,retain,10,Mnist,600
22610,9,retain,10,Mnist,600
11909,9,retain,10,Mnist,600
37331,9,retain,10,Mnist,600
35991,9,retain,10,Mnist,600
6294,9,retain,10,Mnist,600
50462,9,retain,10,Mnist,600
45487,9,retain,10,Mnist,600
12832,9,retain,10,Mnist,600
1122,9,retain,10,Mnist,600
19567,9,retain,10,Mnist,600
17571,9,retain,10,Mnist,600
7256,9,retain,10,Mnist,600
40876,9,retain,10,Mnist,600
8592,9,retain,10,Mnist,600
38247,9,retain,10,Mnist,600
27581,9,retain,10,Mnist,600
9654,9,retain,10,Mnist,600
15162,9,retain,10,Mnist,600
22108,9,retain,10,Mnist,600
47712,9,retain,10,Mnist,600
49944,9,retain,10,Mnist,600
2722,9,retain,10,Mnist,600
59890,9,retain,10,Mnist,600
2795,9,retain,10,Mnist,600
46100,9,retain,10,Mnist,600
58284,9,retain,10,Mnist,600
20997,9,retain,10,Mnist,600
31822,9,retain,10,Mnist,600
24057,9,retain,10,Mnist,600
17317,9,retain,10,Mnist,600
24337,9,retain,10,Mnist,600
53379,9,retain,10,Mnist,600
34942,9,retain,10,Mnist,600
14922,9,retain,10,Mnist,600
40656,9,retain,10,Mnist,600
3636,9,retain,10,Mnist,600
7952,9,retain,10,Mnist,600
3374,9,retain,10,Mnist,600
58344,9,retain,10,Mnist,600
30537,9,retain,10,Mnist,600
49798,9,retain,10,Mnist,600
28808,9,retain,10,Mnist,600
45337,9,retain,10,Mnist,600
29565,9,retain,10,Mnist,600
58852,9,retain,10,Mnist,600
18015,9,retain,10,Mnist,600
5664,9,retain,10,Mnist,600
2989,9,retain,10,Mnist,600
18985,9,retain,10,Mnist,600
7155,9,retain,10,Mnist,600
27174,9,retain,10,Mnist,600
11938,9,retain,10,Mnist,600
13034,9,retain,10,Mnist,600
31834,9,retain,10,Mnist,600
11416,9,retain,10,Mnist,600
15970,9,retain,10,Mnist,600
35941,9,retain,10,Mnist,600
52903,9,retain,10,Mnist,600
20841,9,retain,10,Mnist,600
14504,9,retain,10,Mnist,600
27908,9,retain,10,Mnist,600
13971,9,retain,10,Mnist,600
41503,9,retain,10,Mnist,600
826,9,retain,10,Mnist,600
49833,9,retain,10,Mnist,600
38999,9,retain,10,Mnist,600
40890,9,retain,10,Mnist,600
17297,9,retain,10,Mnist,600
29261,9,retain,10,Mnist,600
11847,9,retain,10,Mnist,600
50754,9,retain,10,Mnist,600
25224,9,retain,10,Mnist,600
53616,9,retain,10,Mnist,600
7798,9,retain,10,Mnist,600
20818,9,retain,10,Mnist,600
30470,9,retain,10,Mnist,600
32676,9,retain,10,Mnist,600
43750,9,retain,10,Mnist,600
11102,9,retain,10,Mnist,600
3000,9,retain,10,Mnist,600
25280,9,retain,10,Mnist,600
50124,9,retain,10,Mnist,600
12076,9,retain,10,Mnist,600
2371,9,retain,10,Mnist,600
24566,9,retain,10,Mnist,600
31621,9,retain,10,Mnist,600
40938,9,retain,10,Mnist,600
53386,9,retain,10,Mnist,600
31115,9,retain,10,Mnist,600
30394,9,retain,10,Mnist,600
25376,9,retain,10,Mnist,600
15899,9,retain,10,Mnist,600
25298,9,retain,10,Mnist,600
27966,9,retain,10,Mnist,600
51981,9,retain,10,Mnist,600
52772,9,retain,10,Mnist,600
10752,9,retain,10,Mnist,600
428,9,retain,10,Mnist,600
15562,9,retain,10,Mnist,600
43916,9,retain,10,Mnist,600
54146,9,retain,10,Mnist,600
58717,9,retain,10,Mnist,600
25637,9,retain,10,Mnist,600
31923,9,retain,10,Mnist,600
6051,9,retain,10,Mnist,600
52230,9,retain,10,Mnist,600
46645,9,retain,10,Mnist,600
20638,9,retain,10,Mnist,600
20684,9,retain,10,Mnist,600
59238,9,retain,10,Mnist,600
37587,9,retain,10,Mnist,600
48938,9,retain,10,Mnist,600
51910,9,retain,10,Mnist,600
33156,9,retain,10,Mnist,600
57206,9,retain,10,Mnist,600
44559,9,retain,10,Mnist,600
27732,9,retain,10,Mnist,600
35341,9,retain,10,Mnist,600
32848,9,retain,10,Mnist,600
46545,9,retain,10,Mnist,600
47345,9,retain,10,Mnist,600
57294,9,retain,10,Mnist,600
49506,9,retain,10,Mnist,600
56323,9,retain,10,Mnist,600
33061,9,retain,10,Mnist,600
42838,9,retain,10,Mnist,600
35019,9,retain,10,Mnist,600
27237,9,retain,10,Mnist,600
30497,9,retain,10,Mnist,600
20421,9,retain,10,Mnist,600
17152,9,retain,10,Mnist,600
41480,9,retain,10,Mnist,600
26558,9,retain,10,Mnist,600
20126,9,retain,10,Mnist,600
17147,9,retain,10,Mnist,600
31876,9,retain,10,Mnist,600
25501,9,retain,10,Mnist,600
22597,9,retain,10,Mnist,600
30598,9,retain,10,Mnist,600
19586,9,retain,10,Mnist,600
16360,9,retain,10,Mnist,600
54307,9,retain,10,Mnist,600
50659,9,retain,10,Mnist,600
41295,9,retain,10,Mnist,600
11897,9,retain,10,Mnist,600
43416,9,retain,10,Mnist,600
12127,9,retain,10,Mnist,600
3662,9,retain,10,Mnist,600
25099,9,retain,10,Mnist,600
12203,9,retain,10,Mnist,600
32898,9,retain,10,Mnist,600
3069,9,retain,10,Mnist,600
29124,9,retain,10,Mnist,600
54166,9,retain,10,Mnist,600
47909,9,retain,10,Mnist,600
29426,9,retain,10,Mnist,600
22841,9,retain,10,Mnist,600
9708,9,retain,10,Mnist,600
58850,9,retain,10,Mnist,600
51194,9,retain,10,Mnist,600
5518,9,retain,10,Mnist,600
38265,9,retain,10,Mnist,600
36499,9,retain,10,Mnist,600
41895,9,retain,10,Mnist,600
16775,9,retain,10,Mnist,600
28833,9,retain,10,Mnist,600
17002,9,retain,10,Mnist,600
30099,9,retain,10,Mnist,600
7511,9,retain,10,Mnist,600
32417,9,retain,10,Mnist,600
10875,9,retain,10,Mnist,600
59058,9,retain,10,Mnist,600
30825,9,retain,10,Mnist,600
54300,9,retain,10,Mnist,600
46970,9,retain,10,Mnist,600
29165,9,retain,10,Mnist,600
29328,9,retain,10,Mnist,600
6842,9,retain,10,Mnist,600
1401,9,retain,10,Mnist,600
32552,9,retain,10,Mnist,600
33683,9,retain,10,Mnist,600
5136,9,retain,10,Mnist,600
13530,9,retain,10,Mnist,600
529,9,retain,10,Mnist,600
11931,9,retain,10,Mnist,600
50084,9,retain,10,Mnist,600
16444,9,retain,10,Mnist,600
17226,9,retain,10,Mnist,600
36035,9,retain,10,Mnist,600
35188,9,retain,10,Mnist,600
282,9,retain,10,Mnist,600
19644,9,retain,10,Mnist,600
7478,9,retain,10,Mnist,600
5893,9,retain,10,Mnist,600
54138,9,retain,10,Mnist,600
49696,9,retain,10,Mnist,600
36080,9,retain,10,Mnist,600
56092,9,retain,10,Mnist,600
3284,9,retain,10,Mnist,600
3773,9,retain,10,Mnist,600
49653,9,retain,10,Mnist,600
51770,9,retain,10,Mnist,600
30378,9,retain,10,Mnist,600
51095,9,retain,10,Mnist,600
30208,9,retain,10,Mnist,600
49223,9,retain,10,Mnist,600
12432,9,retain,10,Mnist,600
7208,9,retain,10,Mnist,600
58968,9,retain,10,Mnist,600
43365,9,retain,10,Mnist,600
45201,9,retain,10,Mnist,600
45071,9,retain,10,Mnist,600
33891,9,retain,10,Mnist,600
26110,9,retain,10,Mnist,600
52239,9,retain,10,Mnist,600
16261,9,retain,10,Mnist,600
43786,9,retain,10,Mnist,600
6514,9,retain,10,Mnist,600
49298,9,retain,10,Mnist,600
35440,9,retain,10,Mnist,600
36607,9,retain,10,Mnist,600
38917,9,retain,10,Mnist,600
23555,9,retain,10,Mnist,600
10047,9,retain,10,Mnist,600
45421,9,retain,10,Mnist,600
31842,9,retain,10,Mnist,600
19212,9,retain,10,Mnist,600
16067,9,retain,10,Mnist,600
57236,9,retain,10,Mnist,600
20389,9,retain,10,Mnist,600
21595,9,retain,10,Mnist,600
52447,9,retain,10,Mnist,600
45719,9,retain,10,Mnist,600
20861,9,retain,10,Mnist,600
55473,9,retain,10,Mnist,600
36960,9,retain,10,Mnist,600
6886,9,retain,10,Mnist,600
39538,9,retain,10,Mnist,600
18733,9,retain,10,Mnist,600
19295,9,retain,10,Mnist,600
34616,9,retain,10,Mnist,600
53561,9,retain,10,Mnist,600
38279,9,retain,10,Mnist,600
48804,9,retain,10,Mnist,600
12069,9,retain,10,Mnist,600
53397,9,retain,10,Mnist,600
5062,9,retain,10,Mnist,600
38674,9,retain,10,Mnist,600
57796,9,retain,10,Mnist,600
51185,9,retain,10,Mnist,600
14365,9,retain,10,Mnist,600
42149,9,retain,10,Mnist,600
9265,9,retain,10,Mnist,600
37430,9,retain,10,Mnist,600
24549,9,retain,10,Mnist,600
41706,9,retain,10,Mnist,600
26353,9,retain,10,Mnist,600
8953,9,retain,10,Mnist,600
1305,9,retain,10,Mnist,600
49710,9,retain,10,Mnist,600
25821,9,retain,10,Mnist,600
42524,9,retain,10,Mnist,600
37520,9,retain,10,Mnist,600
7791,9,retain,10,Mnist,600
23772,9,retain,10,Mnist,600
17831,9,retain,10,Mnist,600
23575,9,retain,10,Mnist,600
36497,9,retain,10,Mnist,600
21969,9,retain,10,Mnist,600
55957,9,retain,10,Mnist,600
26430,9,retain,10,Mnist,600
930,9,retain,10,Mnist,600
24947,9,retain,10,Mnist,600
4831,9,retain,10,Mnist,600
45800,9,retain,10,Mnist,600
2312,9,retain,10,Mnist,600
25640,9,retain,10,Mnist,600
11536,9,retain,10,Mnist,600
12120,9,retain,10,Mnist,600
40448,9,retain,10,Mnist,600
24185,9,retain,10,Mnist,600
31107,9,retain,10,Mnist,600
35380,9,retain,10,Mnist,600
264,9,retain,10,Mnist,600
460,9,retain,10,Mnist,600
17902,9,retain,10,Mnist,600
36906,9,retain,10,Mnist,600
13429,9,retain,10,Mnist,600
3528,9,retain,10,Mnist,600
4456,9,retain,10,Mnist,600
35894,9,retain,10,Mnist,600
18874,9,retain,10,Mnist,600
37318,9,retain,10,Mnist,600
37048,9,retain,10,Mnist,600
6813,9,retain,10,Mnist,600
46123,9,retain,10,Mnist,600
13395,9,retain,10,Mnist,600
28941,9,retain,10,Mnist,600
12240,9,retain,10,Mnist,600
9876,9,retain,10,Mnist,600
20264,9,retain,10,Mnist,600
28383,9,retain,10,Mnist,600
13326,9,retain,10,Mnist,600
12425,9,retain,10,Mnist,600
44376,9,retain,10,Mnist,600
20918,9,retain,10,Mnist,600
46742,9,retain,10,Mnist,600
2514,9,retain,10,Mnist,600
53682,9,retain,10,Mnist,600
18175,9,retain,10,Mnist,600
23090,9,retain,10,Mnist,600
887,9,retain,10,Mnist,600
15972,9,retain,10,Mnist,600
38969,9,retain,10,Mnist,600
33375,9,retain,10,Mnist,600
52843,9,retain,10,Mnist,600
43982,9,retain,10,Mnist,600
45039,9,retain,10,Mnist,600
31896,9,retain,10,Mnist,600
33187,9,retain,10,Mnist,600
14407,9,retain,10,Mnist,600
47264,9,retain,10,Mnist,600
52555,9,retain,10,Mnist,600
32916,9,retain,10,Mnist,600
28713,9,retain,10,Mnist,600
32767,9,retain,10,Mnist,600
37951,9,retain,10,Mnist,600
43950,9,retain,10,Mnist,600
38950,9,retain,10,Mnist,600
5901,9,retain,10,Mnist,600
36074,9,retain,10,Mnist,600
3784,9,retain,10,Mnist,600
1903,9,retain,10,Mnist,600
21165,9,retain,10,Mnist,600
59344,9,retain,10,Mnist,600
6345,9,retain,10,Mnist,600
44509,9,retain,10,Mnist,600
56649,9,retain,10,Mnist,600
55938,9,retain,10,Mnist,600
3303,9,retain,10,Mnist,600
21145,9,retain,10,Mnist,600
6950,9,retain,10,Mnist,600
482,9,retain,10,Mnist,600
58979,9,retain,10,Mnist,600
55573,9,retain,10,Mnist,600
31733,9,retain,10,Mnist,600
42152,9,retain,10,Mnist,600
32350,9,retain,10,Mnist,600
39569,9,retain,10,Mnist,600
50245,9,retain,10,Mnist,600
57896,9,retain,10,Mnist,600
48940,9,retain,10,Mnist,600
36757,9,retain,10,Mnist,600
12833,9,retain,10,Mnist,600
4989,9,retain,10,Mnist,600
51827,9,retain,10,Mnist,600
21997,9,retain,10,Mnist,600
49511,9,retain,10,Mnist,600
28058,9,retain,10,Mnist,600
36211,9,retain,10,Mnist,600
55201,9,retain,10,Mnist,600
26748,9,retain,10,Mnist,600
53438,9,retain,10,Mnist,600
39293,9,retain,10,Mnist,600
50798,9,retain,10,Mnist,600
10374,9,retain,10,Mnist,600
4219,9,retain,10,Mnist,600
38312,9,retain,10,Mnist,600
11775,9,retain,10,Mnist,600
45708,9,retain,10,Mnist,600
24062,9,retain,10,Mnist,600
29031,9,retain,10,Mnist,600
